iId,iEffectGroupId,iLevel,sName,iDisPlayMode,sIcon,iLoseType,iType,iIsInBattle,iRespondType,iBoutDuration,iIsLoopRespond,iTimeType,iAidertime,iTimeDuration,sScript,sDescription,sOwnerGetFx,sOwnerGetFxDelay,sOwnerRunFx,sOwnerRunFxDelay,sOwnerLoseFx,sOwnerLoseFxDelay,sOpponentGetFx,sOpponentGetFxDelay,sOpponentRunFx,sOpponentRunFxDelay,sOpponentLoseFx,sOpponentLoseFxDelay,sFullGetFx,sFullGetFxDelay,sFullRunFx,sFullRunFxDelay,sFullLoseFx,sFullLoseFxDelay
3284,0,4,攻击力+95%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.95; owner['minAttack'] *= 1.95;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+95%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3285,0,5,攻击力+100%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 2; owner['minAttack'] *= 2;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+100%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3286,0,6,攻击力+105%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 2.05; owner['minAttack'] *= 2.05;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+105%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3287,0,7,攻击力+110%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 2.1; owner['minAttack'] *= 2.1;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+110%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3288,0,8,攻击力+115%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 2.15; owner['minAttack'] *= 2.15;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+115%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3291,3291,0,命中率+5%,3,null,64,1,1,1,10,0,0,0,0,owner['hitRate'] += 5;,命中率+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3296,3296,0,自身生命-5%,3,null,64,1,1,1,10,0,0,0,0,owner['hp'] -= owner['maxHp'] * 0.05;,自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3301,0,1,null,1,null,0,1,1,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3302,0,2,null,1,null,0,1,1,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3303,0,3,null,1,null,0,1,1,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4001,4001,1,攻击力+3,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 3; owner['minAttack'] += 3;,攻击力: +3;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4002,4002,2,攻击力+4,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 4; owner['minAttack'] += 4;,攻击力: +4;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4003,4003,3,攻击力+5,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 5; owner['minAttack'] += 5;,攻击力: +5;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4004,4004,4,攻击力+6,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 6; owner['minAttack'] += 6;,攻击力: +6;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4005,4005,5,攻击力+7,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 7; owner['minAttack'] += 7;,攻击力: +7;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4006,4006,6,攻击力+8,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 8; owner['minAttack'] += 8;,攻击力: +8;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4007,4007,7,攻击力+9,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 9; owner['minAttack'] += 9;,攻击力: +9;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4008,4008,8,攻击力+10,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 10; owner['minAttack'] += 10;,攻击力: +10;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4009,4009,9,攻击力+11,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 11; owner['minAttack'] += 11;,攻击力: +11;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4010,4010,10,攻击力+12,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 12; owner['minAttack'] += 12;,攻击力: +12;,100101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4021,4021,1,法力上限提高3%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.03;,法力上限提高3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4022,4022,2,法力上限提高6%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.06;,法力上限提高6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4023,4023,3,法力上限提高9%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.09;,法力上限提高9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4024,4024,4,法力上限提高12%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.12;,法力上限提高12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4025,4025,5,法力上限提高15%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.15;,法力上限提高15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4026,4026,6,法力上限提高18%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.18;,法力上限提高18%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4027,4027,7,法力上限提高21%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.21;,法力上限提高21%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4028,4028,8,法力上限提高24%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.24;,法力上限提高24%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4029,4029,9,法力上限提高27%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.27;,法力上限提高27%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4030,4030,10,法力上限提高30%,3,null,0,2,0,1,10,0,0,0,-1,owner['maxMp']*=1.3;,法力上限提高30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4041,4041,1,攻击力+12,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 12; owner['minAttack'] += 12;,攻击力: +12;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4042,4042,2,攻击力+15,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 15; owner['minAttack'] += 15;,攻击力: +15;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4043,4043,3,攻击力+18,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 18; owner['minAttack'] += 18;,攻击力: +18;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4044,4044,4,攻击力+21,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 21; owner['minAttack'] +=21;,攻击力: +21;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4045,4045,5,攻击力+24,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 24; owner['minAttack'] += 24;,攻击力: +24;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4046,4046,6,攻击力+27,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 27; owner['minAttack'] += 27;,攻击力: +27;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4047,4047,7,攻击力+30,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 30; owner['minAttack'] +=30;,攻击力: +30;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4048,4048,8,攻击力+33,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 33; owner['minAttack'] += 33;,攻击力: +33;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4049,4049,9,攻击力+36,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 36; owner['minAttack'] += 36;,攻击力: +36;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4050,4050,10,攻击力+39,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 39; owner['minAttack'] += 39;,攻击力: +39;,404101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4061,4061,1,攻击力+25,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 25; owner['minAttack'] += 25;,攻击力: +25;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4062,4062,2,攻击力+30,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 30; owner['minAttack'] += 30;,攻击力: +30;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4063,4063,3,攻击力+35,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 35; owner['minAttack'] += 35;,攻击力: +35;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4064,4064,4,攻击力+40,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 40; owner['minAttack'] += 40;,攻击力: +40;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4065,4065,5,攻击力+45,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 45; owner['minAttack'] += 45;,攻击力: +45;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4066,4066,6,攻击力+50,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 50; owner['minAttack'] += 50;,攻击力: +50;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4067,4067,7,攻击力+55,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 55; owner['minAttack'] += 55;,攻击力: +55;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4068,4068,8,攻击力+60,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 60; owner['minAttack'] += 60;,攻击力: +60;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4069,4069,9,攻击力+65,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 65; owner['minAttack'] += 65;,攻击力: +65;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4070,4070,10,攻击力+70,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 70; owner['minAttack'] += 70;,攻击力: +70;,406101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4081,0,1,减少法力消耗 4%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4082,0,2,减少法力消耗 8%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4083,0,3,减少法力消耗 12%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4084,0,4,减少法力消耗 16%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 16%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4085,0,5,减少法力消耗 20%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 20%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4086,0,6,减少法力消耗 24%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 24%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4087,0,7,减少法力消耗 28%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 28%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4088,0,8,减少法力消耗 32%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 32%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4089,0,9,减少法力消耗 36%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 36%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4090,0,10,减少法力消耗 40%,2,null,1,2,1,1,10,0,1,0,86400000,null,减少法力消耗 40%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4101,4101,1,攻击力+32,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 32; owner['minAttack'] += 32;,攻击力: +32;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4102,4102,2,攻击力+39,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 39; owner['minAttack'] += 39;,攻击力: +39;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4103,4103,3,攻击力+46,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 46; owner['minAttack'] += 46;,攻击力: +46;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4104,4104,4,攻击力+53,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 53; owner['minAttack'] += 53;,攻击力: +53;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4105,4105,5,攻击力+60,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 60; owner['minAttack'] += 60;,攻击力: +60;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4106,4106,6,攻击力+67,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 67; owner['minAttack'] += 67;,攻击力: +67;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4107,4107,7,攻击力+74,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 74; owner['minAttack'] += 74;,攻击力: +74;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4108,4108,8,攻击力+81,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 81; owner['minAttack'] += 81;,攻击力: +81;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4109,4109,9,攻击力+88,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 88; owner['minAttack'] += 88;,攻击力: +88;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4110,4110,10,攻击力+95,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 95; owner['minAttack'] += 95;,攻击力: +95;,410101,1000,-1,-1,-1,-1,-1,-1,9101,2000,-1,-1,-1,-1,-1,-1,-1,-1
4111,4111,1,攻击速度-20,3,null,1,1,1,1,0,0,4,0,15000,opponent['speed'] *= (1/(1-0.2));,攻击速度-20;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4121,4121,1,命中率+1%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 1;,命中率+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4122,4122,2,命中率+2%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 2;,命中率+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4123,4123,3,命中率+3%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 3;,命中率+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4124,4124,4,命中率+4%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 4;,命中率+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4125,4125,5,命中率+5%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 5;,命中率+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4126,4126,6,命中率+6%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 6;,命中率+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4127,4127,7,命中率+7%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 7;,命中率+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4128,4128,8,命中率+8%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 8;,命中率+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4129,4129,9,命中率+9%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 9;,命中率+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4130,4130,10,命中率+10%,2,null,1,2,1,1,10,0,1,0,86400000,owner['hitRate'] += 10;,命中率+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4141,4141,1,+5%受损生命转换成法力,2,null,1,2,1,4,10,0,1,0,86400000,owner['mp'] += (opponent['damage']*0.05);,+5%受损生命转换成法力;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4142,0,2,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4143,0,3,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4144,0,4,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4145,0,5,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4146,0,6,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4147,0,7,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4148,0,8,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4149,0,9,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4150,0,10,null,2,null,1,2,1,4,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4161,0,1,法力抵消伤害+3%,2,null,1,2,1,1,10,0,1,0,86400000,null,法力抵消伤害+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4162,0,2,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4163,0,3,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4164,0,4,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4165,0,5,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4166,0,6,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4167,0,7,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4168,0,8,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4169,0,9,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4170,0,10,null,2,null,1,2,1,1,10,0,1,0,86400000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4181,4181,1,攻击力+14%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.14; owner['minAttack'] *= 1.14;,攻击力+14%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4182,0,2,null,3,null,64,1,1,1,10,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4191,4191,1,每秒伤害+4,3,null,1,1,1,4,0,1,4,0,10000,opponent['hp'] -= 4;,每秒伤害+4;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4192,0,2,null,3,null,1,1,1,4,0,1,4,0,10000,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4201,4201,1,攻击力+68%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.68; owner['minAttack'] *= 1.68;,攻击力+68%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4202,0,2,null,1,null,0,1,1,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5001,5001,1,攻击力+4,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 4; owner['minAttack'] +=  4;,攻击力+4;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5002,5002,2,攻击力+6,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 6; owner['minAttack'] +=  6;,攻击力+6;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5003,5003,3,攻击力+8,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 8; owner['minAttack'] +=  8;,攻击力+8;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5004,5004,4,攻击力+10,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 10; owner['minAttack'] +=  10;,攻击力+10;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5005,5005,5,攻击力+12,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 12; owner['minAttack'] +=  12;,攻击力+12;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5006,5006,6,攻击力+14,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 14; owner['minAttack'] +=  14;,攻击力+14;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5007,5007,7,攻击力+16,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 16; owner['minAttack'] +=  16;,攻击力+16;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5008,5008,8,攻击力+18,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 18; owner['minAttack'] +=  18;,攻击力+18;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
